
TIBCO Enterprise Message Service Administration Tool.
Copyright 2003-2006 by TIBCO Software Inc.
All rights reserved.

Version 4.3.0 V15 2/9/2006

Connected to: tcp://cib-devems01:7222
Command: show queues
  Queue Name                                                      SNFGXIBCT  Pre  Rcvrs     Msgs    Size   
* devInt.ais.devInt2Services.request.OFFERING                      *-------- none*    10        0     0.0 Kb
* devInt.ais.devInt2Services.request.OFFERING_SHEET                *-------- none*    10        0     0.0 Kb
* devInt.ais.devInt2Services.request.Order                         *-------- none*    12        0     0.0 Kb
* devInt.ais.devInt2Services.request.POSITION                      *-------- none*     8        0     0.0 Kb
* devInt.ais.devInt2Services.request.posSrvcMsg                    *-------- none*     2        0     0.0 Kb
* devInt.ais.devInt2Services.request.REPORT                        *-------- none*     4        0     0.0 Kb
* devInt.ais.devInt2Services.request.SearchMessage                 *-------- none*     8        0     0.0 Kb
* devInt.ais.devInt2Services.request.SECURITY                      *-------- none*     2        0     0.0 Kb
* devInt.ais.devInt2Services.request.SUBALLOC                      *-------- none*    28        0     0.0 Kb
* devInt.ais.devInt2Services.request.TRADE                         *-------- none*   146        0     0.0 Kb
* devInt.ais.devInt2Services.request.UMSPRINT                      *-------- none*     4        0     0.0 Kb
  devInt.ais.ppdsDevInt1Services.request.>                         +-------- none      0        0     0.0 Kb
* devInt.ais.ppdsDevInt1Services.request.DirectableOutput          *-------- none*     0       19     8.5 Kb
  devInt.ais.ppdsDevInt2Services.request.>                         +-------- none      0        0     0.0 Kb
  wachovia.cib.1trm.fistsPositionEvents1                           ---------    5*     0        0     0.0 Kb
  wachovia.cib.1trm.fistsPositionEvents2                           ---------    5*     0        0     0.0 Kb
Command: show topics
  Topic Name                                                     SNFGEIBCT  Subs  Durs     Msgs    Size   
* $TMP$.cib-uatems05.3AA144BF7FA721B390.2                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B395.2                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B39A.2                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B39E.5                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3A2.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3A6.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3AA.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3AE.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3B2.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3B6.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3BC.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3C0.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3C4.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3C6.7                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3CA.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3CF.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3D3.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3DA.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3DE.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3E2.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3EA.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3ED.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3EE.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3F2.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3F8.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B3FB.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B405.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B406.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B408.8                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B411.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B414.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B416.9                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B418.10                       ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B424.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B426.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B42C.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B430.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B434.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B438.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B43C.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B440.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B444.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B44A.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B44E.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B450.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B454.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B458.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B45C.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B460.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B464.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B468.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B46C.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B471.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B474.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B478.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B47C.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B481.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B482.11                       ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B484.12                       ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B494.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721B49D.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C62F.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C635.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C639.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C63D.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C641.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C648.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C649.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C64F.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C65B.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C65C.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C65D.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C660.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C663.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C666.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C66E.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C673.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C677.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C67B.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C67F.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C682.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C68A.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C68F.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C692.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C697.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C69A.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6B2.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6B7.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6C2.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6C7.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6CE.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6D3.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6D6.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6DC.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6E2.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6E3.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6E6.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6EB.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6F0.1                        ---------     1     0        0     0.0 Kb
* $TMP$.cib-uatems05.3AA144BF7FA721C6F4.1                        ---------     1     0        0     0.0 Kb
